% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:26:28 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
1.4901000000e+01, -3.0389582958e-03, -5.9963245628e-01, 3.5587637228e-06, 4.1062658340e-05
1.4902000000e+01, -2.9959314747e-03, -5.9458688214e-01, 8.1440939041e-06, 5.0370194231e-05
1.4903000000e+01, -2.9989974865e-03, -5.8957956471e-01, 8.2125316681e-06, 4.7358932619e-05
1.4904000000e+01, -3.0034870037e-03, -5.8453207431e-01, 6.6384630983e-06, 4.4963610883e-05
1.4905000000e+01, -2.9883759458e-03, -5.7942983369e-01, 4.1062658340e-06, 4.7632683675e-05
1.4906000000e+01, -2.9802866023e-03, -5.7422117236e-01, 1.7793818614e-06, 3.7435456854e-05
1.4907000000e+01, -3.0009616503e-03, -5.6903222110e-01, 1.2797861849e-05, 4.6674554980e-05
1.4908000000e+01, -3.0008589936e-03, -5.6382595509e-01, 5.8856476954e-06, 4.9206752244e-05
1.4909000000e+01, -2.9972523236e-03, -5.5863631945e-01, 5.5434588759e-06, 3.9009525423e-05
1.4910000000e+01, -2.9948090954e-03, -5.5335032344e-01, 1.7246316503e-05, 5.0575507522e-05
1.4911000000e+01, -3.0261467467e-03, -5.4810224196e-01, 1.1702857627e-05, 4.0104529646e-05
1.4912000000e+01, -3.0080244273e-03, -5.4282158409e-01, 8.8969093071e-06, 4.6400803924e-05
1.4913000000e+01, -3.0005099610e-03, -5.3747125659e-01, 8.1440939041e-06, 4.3663293368e-05
1.4914000000e+01, -3.0088798993e-03, -5.3218252307e-01, 7.5965917929e-06, 4.3663293368e-05
1.4915000000e+01, -3.0333737744e-03, -5.2683746527e-01, 4.8590812369e-06, 3.6887954742e-05
1.4916000000e+01, -3.0229643908e-03, -5.2155229051e-01, 1.1771295391e-05, 4.1952349271e-05
1.4917000000e+01, -3.0073468935e-03, -5.1622509497e-01, 9.5812869461e-06, 4.3800168896e-05
1.4918000000e+01, -3.0268105930e-03, -5.1085806865e-01, 6.3647120427e-06, 4.8590812369e-05
1.4919000000e+01, -3.0185706865e-03, -5.0536032620e-01, 6.5015875705e-06, 4.1883911507e-05
1.4920000000e+01, -3.0156004876e-03, -4.9988441540e-01, 1.3482239488e-05, 4.0378280701e-05
1.4921000000e+01, -3.0060807949e-03, -4.9441774369e-01, 1.2181921974e-05, 4.2636726910e-05
1.4922000000e+01, -3.0022277489e-03, -4.8895634170e-01, -1.2318797502e-06, 4.2910477966e-05
1.4923000000e+01, -3.0243947400e-03, -4.8345011296e-01, 7.3912785012e-06, 4.0857345049e-05
1.4924000000e+01, -3.0043287882e-03, -4.7791096567e-01, 3.5587637228e-06, 5.0643945286e-05
1.4925000000e+01, -3.0097422151e-03, -4.7234389576e-01, -9.5812869461e-07, 4.4210795480e-05
1.4926000000e+01, -3.0207949137e-03, -4.6682774356e-01, 1.1155355516e-05, 5.5845215343e-05
1.4927000000e+01, -3.0331616173e-03, -4.6125909958e-01, 9.9919135295e-06, 4.2910477966e-05
1.4928000000e+01, -3.0334011495e-03, -4.5569038717e-01, 9.9919135295e-06, 4.9685816592e-05
1.4929000000e+01, -3.0257634953e-03, -4.5013139292e-01, 5.6803344037e-06, 4.0172967410e-05
1.4930000000e+01, -3.0194193147e-03, -4.4454680295e-01, 1.2592548558e-05, 5.1054571870e-05
1.4931000000e+01, -3.0320871445e-03, -4.3890937903e-01, 7.8703428485e-06, 4.2362975854e-05
1.4932000000e+01, -3.0406829274e-03, -4.3322240616e-01, 4.2431413618e-06, 4.6606117216e-05
1.4933000000e+01, -3.0072100179e-03, -4.2751503884e-01, 8.7600337793e-06, 4.1336409396e-05
1.4934000000e+01, -3.0327578345e-03, -4.2190307376e-01, 1.0197226821e-05, 4.3457980077e-05
1.4935000000e+01, -3.0153814867e-03, -4.1621295276e-01, 1.1976608683e-05, 4.7427370383e-05
1.4936000000e+01, -2.9890945423e-03, -4.1044604458e-01, 8.4862827237e-06, 3.9077963187e-05
1.4937000000e+01, -3.0170239930e-03, -4.0466647542e-01, 9.9234757656e-06, 4.7290494855e-05
1.4938000000e+01, -3.0082981784e-03, -3.9892331515e-01, 5.3381455842e-06, 4.4895173119e-05
1.4939000000e+01, -2.9840438355e-03, -3.9316147137e-01, 1.1086917752e-05, 5.1191447398e-05
1.4940000000e+01, -3.0206443506e-03, -3.8742296487e-01, 7.0490896817e-06, 3.8256710020e-05
1.4941000000e+01, -3.0159016137e-03, -3.8165236105e-01, 1.0402540113e-05, 5.0233318703e-05
1.4942000000e+01, -3.0178794651e-03, -3.7587005438e-01, 6.5015875705e-06, 4.8522374605e-05
1.4943000000e+01, -2.9952881598e-03, -3.7001568274e-01, 1.2045046446e-05, 4.4347671007e-05
1.4944000000e+01, -3.0228069839e-03, -3.6414385947e-01, 5.6803344037e-06, 5.5571464287e-05
1.4945000000e+01, -3.0393552348e-03, -3.5827388403e-01, 9.4444114183e-06, 4.5511112994e-05
1.4946000000e+01, -3.0057591374e-03, -3.5239220572e-01, 1.5877561225e-05, 3.8598898840e-05
1.4947000000e+01, -3.0255581820e-03, -3.4644051558e-01, 1.3755990544e-05, 4.3868606660e-05
1.4948000000e+01, -3.0387324512e-03, -3.4050915146e-01, 1.0334102349e-05, 4.7153619327e-05
1.4949000000e+01, -3.0383697310e-03, -3.3455752976e-01, 7.4597162651e-06, 3.5656074992e-05
1.4950000000e+01, -3.0357143459e-03, -3.2865107699e-01, 9.5128491822e-06, 4.4963610883e-05
1.4951000000e+01, -3.0256403073e-03, -3.2269904466e-01, 6.2962742788e-06, 4.4552984299e-05
1.4952000000e+01, -3.0399574871e-03, -3.1681134383e-01, 1.5672247933e-05, 4.7153619327e-05
1.4953000000e+01, -3.0370557260e-03, -3.1088867131e-01, 8.2125316681e-06, 4.6674554980e-05
1.4954000000e+01, -3.0322034887e-03, -3.0492329362e-01, 7.6650295568e-06, 4.1473284924e-05
1.4955000000e+01, -3.0461853235e-03, -2.9886723589e-01, 1.3550677252e-05, 4.7427370383e-05
1.4956000000e+01, -3.0463837930e-03, -2.9284498642e-01, 5.7487721676e-06, 4.9480503300e-05
1.4957000000e+01, -3.0594690931e-03, -2.8685428675e-01, 5.7487721676e-06, 3.6545765923e-05
1.4958000000e+01, -3.0494292734e-03, -2.8085174736e-01, 8.8284715432e-06, 3.7914521201e-05
1.4959000000e+01, -3.0436394387e-03, -2.7480910343e-01, 1.8751947309e-05, 5.0712383050e-05
1.4960000000e+01, -3.0232244543e-03, -2.6875633072e-01, 9.0337848349e-06, 4.4210795480e-05
1.4961000000e+01, -3.0611184432e-03, -2.6268733825e-01, 1.4371930419e-05, 4.9138314481e-05
1.4962000000e+01, -3.0445633485e-03, -2.5660527417e-01, 7.5281540290e-06, 4.3800168896e-05
1.4963000000e+01, -3.0376511345e-03, -2.5055989274e-01, 7.1175274456e-06, 4.6127052869e-05
1.4964000000e+01, -3.0556092033e-03, -2.4453244200e-01, 1.5535372405e-05, 3.8598898840e-05
1.4965000000e+01, -3.0244015838e-03, -2.3847611052e-01, 8.5547204876e-06, 4.5442675230e-05
1.4966000000e+01, -3.0472118899e-03, -2.3232684055e-01, 1.1155355516e-05, 5.0438631995e-05
1.4967000000e+01, -3.0748402145e-03, -2.2618503031e-01, 9.5812869461e-07, 4.7427370383e-05
1.4968000000e+01, -3.0541925416e-03, -2.2005690762e-01, 1.2592548558e-05, 4.2431413618e-05
1.4969000000e+01, -3.0468697011e-03, -2.1383386174e-01, 5.2697078203e-06, 4.5237361938e-05
1.4970000000e+01, -3.0611526620e-03, -2.0761854934e-01, 8.1440939041e-06, 4.6674554980e-05
1.4971000000e+01, -3.0354474386e-03, -2.0144340990e-01, 6.7753386261e-06, 4.2089224799e-05
1.4972000000e+01, -3.0590310914e-03, -1.9526888641e-01, 2.8059483199e-06, 3.9146400951e-05
1.4973000000e+01, -3.0236213933e-03, -1.8911208829e-01, 9.5812869461e-06, 4.4279233244e-05
1.4974000000e+01, -3.0387256074e-03, -1.8294030230e-01, 1.3961303836e-05, 4.5511112994e-05
1.4975000000e+01, -3.0445222859e-03, -1.7681943401e-01, 5.9540854593e-06, 4.1473284924e-05
1.4976000000e+01, -3.0174140883e-03, -1.7068823162e-01, 9.0337848349e-06, 4.9617378828e-05
1.4977000000e+01, -3.0483479568e-03, -1.6447832580e-01, 1.1018479988e-05, 4.2431413618e-05
1.4978000000e+01, -3.0888699557e-03, -1.5824542489e-01, 6.5700253344e-06, 4.6674554980e-05
1.4979000000e+01, -3.0650878334e-03, -1.5203948846e-01, 4.5853301813e-06, 4.3868606660e-05
1.4980000000e+01, -3.0412372733e-03, -1.4576080269e-01, 1.2729424085e-05, 4.3800168896e-05
1.4981000000e+01, -3.0758394058e-03, -1.3945474181e-01, 1.7588505322e-05, 4.5168924174e-05
1.4982000000e+01, -3.0435778447e-03, -1.3321862432e-01, 8.5547204876e-06, 3.8119834493e-05
1.4983000000e+01, -3.0343661220e-03, -1.2696416552e-01, 1.3345363961e-05, 4.0857345049e-05
1.4984000000e+01, -3.0427292165e-03, -1.2074666311e-01, 7.7334673207e-06, 3.8119834493e-05
1.4985000000e+01, -3.0879665772e-03, -1.1450493373e-01, 1.5809123461e-05, 5.0849258578e-05
1.4986000000e+01, -3.0446454738e-03, -1.0832397708e-01, -6.8437763900e-07, 4.8727687897e-05
1.4987000000e+01, -3.0249764610e-03, -1.0212693756e-01, -2.0531329170e-07, 4.4484546535e-05
1.4988000000e+01, -3.0524952851e-03, -9.5852494926e-02, 8.4178449598e-06, 4.2499851382e-05
1.4989000000e+01, -3.0424144028e-03, -8.9546502485e-02, 1.4098179363e-05, 4.7837996966e-05
1.4990000000e+01, -3.0562388307e-03, -8.3298271516e-02, 1.4303492655e-05, 4.4347671007e-05
1.4991000000e+01, -3.0798772338e-03, -7.7007882885e-02, 4.7906434730e-06, 4.0378280701e-05
1.4992000000e+01, -3.0530633186e-03, -7.0687860702e-02, 7.7334673207e-06, 4.4963610883e-05
1.4993000000e+01, -3.0394510477e-03, -6.4416018705e-02, 6.8437763900e-06, 4.4895173119e-05
1.4994000000e+01, -3.0684891901e-03, -5.8135416674e-02, 2.6006350282e-06, 5.4613335593e-05
1.4995000000e+01, -3.0523378783e-03, -5.1853582763e-02, 5.6803344037e-06, 4.1404847160e-05
1.4996000000e+01, -3.0280082539e-03, -4.5588242354e-02, 1.4371930419e-06, 4.5305799702e-05
1.4997000000e+01, -3.0299861052e-03, -3.9383195614e-02, 1.0607853405e-05, 4.0788907285e-05
1.4998000000e+01, -3.0412441170e-03, -3.3158849425e-02, 1.0470977877e-05, 4.7906434730e-05
1.4999000000e+01, -3.0443990979e-03, -2.6852993859e-02, 1.0402540113e-05, 3.7914521201e-05
1.5000000000e+01, -3.0193166581e-03, -2.0526675402e-02, 5.1328322925e-06, 4.9754254356e-05
1.5001000000e+01, -3.0388624829e-03, -1.4261471868e-02, 4.3115791257e-06, 3.8872649895e-05
1.5002000000e+01, -3.0335380250e-03, -8.0610788965e-03, 1.1908170919e-05, 4.2568289146e-05
1.5003000000e+01, -3.0037607547e-03, -1.8217448373e-03, 1.5603810169e-05, 3.7024830270e-05
1.5004000000e+01, -3.0437831580e-03, 4.4821260334e-03, 8.9653470710e-06, 4.9069876717e-05
1.5005000000e+01, -3.0391772966e-03, 1.0784901900e-02, 7.3912785012e-06, 4.2978915729e-05
1.5006000000e+01, -3.0380206984e-03, 1.7057017648e-02, 2.7375105560e-06, 4.9343627772e-05
1.5007000000e+01, -3.0385339817e-03, 2.3331939344e-02, 8.4862827237e-06, 4.5442675230e-05
1.5008000000e+01, -3.0461442608e-03, 2.9538970779e-02, 9.8550380017e-06, 4.4826735355e-05
1.5009000000e+01, -3.0295138846e-03, 3.5778373276e-02, 5.8856476954e-06, 4.6948306036e-05
1.5010000000e+01, -3.0460416042e-03, 4.2078001005e-02, 6.2962742788e-06, 3.9077963187e-05
1.5011000000e+01, -3.0324156457e-03, 4.8392000665e-02, 5.0643945286e-06, 5.0575507522e-05
1.5012000000e+01, -3.0334764310e-03, 5.4645432904e-02, 9.2390981266e-06, 4.5784864049e-05
1.5013000000e+01, -3.0244015838e-03, 6.0877580998e-02, 1.0881604460e-05, 4.5237361938e-05
1.5014000000e+01, -3.0374800401e-03, 6.7153392385e-02, 6.2962742788e-06, 4.7085181563e-05
1.5015000000e+01, -3.0320118629e-03, 7.3445081334e-02, 4.9275190008e-06, 4.4142357716e-05
1.5016000000e+01, -3.0500589008e-03, 7.9724656798e-02, 1.1908170919e-05, 5.2628640439e-05
1.5017000000e+01, -3.0567178951e-03, 8.5974940900e-02, 1.4850994766e-05, 3.8462023312e-05
1.5018000000e+01, -3.0581824632e-03, 9.2215917466e-02, 9.0337848349e-06, 4.1678598215e-05
1.5019000000e+01, -3.0245589906e-03, 9.8393178473e-02, 9.0337848349e-06, 4.3526417841e-05
1.5020000000e+01, -3.0407308338e-03, 1.0461334996e-01, 8.3494071959e-06, 5.2628640439e-05
1.5021000000e+01, -3.0396700485e-03, 1.1088218069e-01, 4.1747035979e-06, 4.7564245911e-05
1.5022000000e+01, -3.0044177572e-03, 1.1716729962e-01, 1.0676291168e-05, 5.1396760689e-05
1.5023000000e+01, -3.0234502989e-03, 1.2337481012e-01, 5.5434588759e-06, 4.9343627772e-05
1.5024000000e+01, -3.0379248856e-03, 1.2968798852e-01, 9.5128491822e-06, 4.6742992744e-05
1.5025000000e+01, -3.0330863358e-03, 1.3595764051e-01, 3.6956392506e-06, 3.7298581326e-05
1.5026000000e+01, -3.0123360063e-03, 1.4218143920e-01, 4.7906434730e-06, 4.0857345049e-05
1.5027000000e+01, -3.0412167419e-03, 1.4840318475e-01, 1.0402540113e-05, 4.7564245911e-05
1.5028000000e+01, -3.0533165383e-03, 1.5461705996e-01, 9.4444114183e-06, 4.3526417841e-05
1.5029000000e+01, -3.0226632646e-03, 1.6079329440e-01, 5.8172099315e-06, 4.5032048646e-05
1.5030000000e+01, -3.0395263292e-03, 1.6691115143e-01, 8.5547204876e-06, 5.0780820814e-05
1.5031000000e+01, -3.0278576908e-03, 1.7305987389e-01, 7.8703428485e-06, 5.0575507522e-05
1.5032000000e+01, -3.0774955996e-03, 1.7926670001e-01, 1.5398496878e-05, 5.0643945286e-05
1.5033000000e+01, -3.0417026501e-03, 1.8548892463e-01, 1.5124745822e-05, 3.9557027534e-05
1.5034000000e+01, -3.0524131598e-03, 1.9163135082e-01, 3.4903259589e-06, 4.9685816592e-05
1.5035000000e+01, -3.0415726183e-03, 1.9777788327e-01, 5.6118966398e-06, 4.6332366161e-05
1.5036000000e+01, -3.0117885042e-03, 2.0393830859e-01, 5.6118966398e-06, 4.0241405173e-05
1.5037000000e+01, -3.0069431107e-03, 2.1007560194e-01, 1.2729424085e-05, 4.7290494855e-05
1.5038000000e+01, -3.0204595687e-03, 2.1623294756e-01, 8.4178449598e-06, 4.1678598215e-05
1.5039000000e+01, -3.0226974835e-03, 2.2236449214e-01, 1.1976608683e-05, 5.0301756467e-05
1.5040000000e+01, -3.0501341823e-03, 2.2846982506e-01, 4.1062658340e-07, 4.4279233244e-05
1.5041000000e+01, -3.0445838798e-03, 2.3450131363e-01, 6.9806519178e-06, 4.3115791257e-05
1.5042000000e+01, -3.0297397292e-03, 2.4056277794e-01, 9.3075358905e-06, 5.4339584537e-05
1.5043000000e+01, -3.0194740649e-03, 2.4666462053e-01, 7.6650295568e-06, 4.2226100327e-05
1.5044000000e+01, -3.0370146633e-03, 2.5281382205e-01, 1.2797861849e-05, 4.3047353493e-05
1.5045000000e+01, -3.0428729358e-03, 2.5886221475e-01, 1.1018479988e-05, 4.8590812369e-05
1.5046000000e+01, -3.0579703061e-03, 2.6486064788e-01, 5.6118966398e-06, 4.3389542313e-05
1.5047000000e+01, -3.0696731634e-03, 2.7087598514e-01, 2.1215706809e-06, 4.9069876717e-05
1.5048000000e+01, -3.0418532131e-03, 2.7692786816e-01, 1.3208488433e-05, 3.8598898840e-05
1.5049000000e+01, -3.0428866233e-03, 2.8294998076e-01, 1.1497544335e-05, 4.9412065536e-05
1.5050000000e+01, -3.0405939583e-03, 2.8895361516e-01, 4.9959567647e-06, 4.6058615105e-05
1.5051000000e+01, -3.0857628813e-03, 2.9497839683e-01, 8.4862827237e-06, 5.2765515967e-05
1.5052000000e+01, -3.0559377046e-03, 3.0090825532e-01, 3.2850126672e-06, 3.8598898840e-05
1.5053000000e+01, -3.0184269672e-03, 3.0681491341e-01, 8.8284715432e-06, 4.3594855605e-05
1.5054000000e+01, -3.0595101558e-03, 3.1279733210e-01, 6.1593987510e-07, 4.4005482188e-05
1.5055000000e+01, -3.0310537343e-03, 3.1881280624e-01, 8.0072183763e-06, 4.3389542313e-05
1.5056000000e+01, -3.0178384024e-03, 3.2479720963e-01, 6.6384630983e-06, 4.1610160451e-05
1.5057000000e+01, -3.0187280933e-03, 3.3067094915e-01, 1.4645681475e-05, 4.6674554980e-05
1.5058000000e+01, -3.0321624260e-03, 3.3656159280e-01, 1.0676291168e-05, 4.8111748022e-05
1.5059000000e+01, -3.0109193446e-03, 3.4246530807e-01, 6.3647120427e-06, 4.3321104549e-05
1.5060000000e+01, -3.0179136839e-03, 3.4834910794e-01, 6.8437763900e-06, 4.6948306036e-05
1.5061000000e+01, -3.0249011795e-03, 3.5421107617e-01, 1.0950042224e-05, 4.5853301813e-05
1.5062000000e+01, -3.0275086582e-03, 3.6007188096e-01, 4.7222057091e-06, 4.7495808147e-05
1.5063000000e+01, -3.0390198898e-03, 3.6593768170e-01, 4.5853301813e-06, 4.5374237466e-05
1.5064000000e+01, -3.0322034887e-03, 3.7167297163e-01, 5.5434588759e-06, 4.6127052869e-05
1.5065000000e+01, -3.0149777039e-03, 3.7744391764e-01, 6.7069008622e-06, 4.6674554980e-05
1.5066000000e+01, -3.0509759668e-03, 3.8324613970e-01, 9.3759736544e-06, 4.6674554980e-05
1.5067000000e+01, -3.0534534138e-03, 3.8910297509e-01, 9.0337848349e-06, 4.2910477966e-05
1.5068000000e+01, -3.0535218516e-03, 3.9487275765e-01, 1.1155355516e-05, 4.5305799702e-05
1.5069000000e+01, -3.0005373361e-03, 4.0061756043e-01, 6.2962742788e-06, 4.9480503300e-05
1.5070000000e+01, -3.0105703121e-03, 4.0649184746e-01, 3.5587637228e-06, 4.5784864049e-05
1.5071000000e+01, -3.0196656906e-03, 4.1221379202e-01, 9.4444114183e-06, 4.6127052869e-05
1.5072000000e+01, -3.0191524074e-03, 4.1792259654e-01, 9.1022225988e-06, 4.7085181563e-05
1.5073000000e+01, -3.0179273715e-03, 4.2361798725e-01, 6.1593987510e-06, 4.2089224799e-05
1.5074000000e+01, -3.0527964113e-03, 4.2930865575e-01, 9.7181624739e-06, 4.0241405173e-05
1.5075000000e+01, -3.0222937007e-03, 4.3498495233e-01, 8.6231582515e-06, 4.0241405173e-05
1.5076000000e+01, -3.0204048185e-03, 4.4054901097e-01, 2.9428238477e-06, 4.9001438953e-05
1.5077000000e+01, -3.0192755954e-03, 4.4609992957e-01, 9.2390981266e-06, 4.8111748022e-05
1.5078000000e+01, -3.0034596286e-03, 4.5170867807e-01, 1.4645681475e-05, 4.5647988522e-05
1.5079000000e+01, -3.0335996190e-03, 4.5738559058e-01, 9.5128491822e-06, 5.1123009634e-05
1.5080000000e+01, -3.0374184461e-03, 4.6291775723e-01, 5.3381455842e-06, 3.8941087659e-05
1.5081000000e+01, -3.0618165083e-03, 4.6839818492e-01, -7.5281540290e-07, 5.5023962176e-05
1.5082000000e+01, -3.0440158464e-03, 4.7412314075e-01, 1.0265664585e-05, 4.2568289146e-05
1.5083000000e+01, -3.0201242237e-03, 4.7964586298e-01, 9.8550380017e-06, 4.2362975854e-05
1.5084000000e+01, -3.0514755625e-03, 4.8514168918e-01, 1.1565982099e-05, 4.2842040202e-05
1.5085000000e+01, -3.0394852666e-03, 4.9059658958e-01, 5.2012700564e-06, 4.2226100327e-05
1.5086000000e+01, -3.0202610992e-03, 4.9606682005e-01, 8.4862827237e-06, 4.4963610883e-05
1.5087000000e+01, -3.0537545400e-03, 5.0151282355e-01, 8.3494071959e-06, 4.5647988522e-05
1.5088000000e+01, -3.0434888756e-03, 5.0686438294e-01, 4.6537679452e-06, 4.4621422063e-05
1.5089000000e+01, -3.0168528986e-03, 5.1221149387e-01, 5.4065833481e-06, 4.5990177341e-05
1.5090000000e+01, -3.0660733371e-03, 5.1759857246e-01, 1.0402540113e-05, 4.3868606660e-05
1.5091000000e+01, -3.0426128723e-03, 5.2297935477e-01, 4.2431413618e-06, 4.6674554980e-05
1.5092000000e+01, -3.0488407086e-03, 5.2837888903e-01, 8.9653470710e-06, 4.5305799702e-05
1.5093000000e+01, -3.0241141452e-03, 5.3366515878e-01, 1.1360668807e-05, 4.4484546535e-05
1.5094000000e+01, -3.0654984599e-03, 5.3890523305e-01, 1.2181921974e-05, 4.2568289146e-05
1.5095000000e+01, -3.0395400168e-03, 5.4417432493e-01, 1.3687552780e-05, 5.0096443175e-05
1.5096000000e+01, -3.0659501492e-03, 5.4943972117e-01, 1.0676291168e-05, 4.6674554980e-05
1.5097000000e+01, -3.0515645316e-03, 5.5463394214e-01, 9.9234757656e-06, 5.0575507522e-05
1.5098000000e+01, -3.0533165383e-03, 5.5988873053e-01, 7.8703428485e-06, 3.9967654118e-05
1.5099000000e+01, -3.0285215371e-03, 5.6505297576e-01, 4.3800168896e-06, 4.2910477966e-05
1.5100000000e+01, -3.0393210159e-03, 5.7022782884e-01, 7.1859652095e-06, 4.9412065536e-05
1.5101000000e+01, -3.0751139655e-03, 5.7529023867e-01, 9.1022225988e-06, 4.1747035979e-05
1.5102000000e+01, -3.0188512813e-03, 5.8033731844e-01, 3.6272014867e-06, 4.5784864049e-05
1.5103000000e+01, -3.0058481065e-03, 5.8540287641e-01, 9.8550380017e-06, 4.2362975854e-05
1.5104000000e+01, -3.0275976273e-03, 5.9046740782e-01, 6.8437763900e-06, 4.5511112994e-05
1.5105000000e+01, -3.0184132796e-03, 5.9556821124e-01, 7.7334673207e-06, 3.9420152007e-05
1.5106000000e+01, -3.0179479028e-03, 6.0054213104e-01, 1.4645681475e-05, 5.6187404162e-05
1.5107000000e+01, -3.0409635222e-03, 6.0550516924e-01, 4.1062658340e-06, 3.9283276479e-05
1.5108000000e+01, -3.0318955187e-03, 6.1064429781e-01, 1.3550677252e-05, 4.0309842937e-05
1.5109000000e+01, -3.0180505595e-03, 6.1559056876e-01, 1.2797861849e-05, 4.2294538090e-05
1.5110000000e+01, -2.9912092692e-03, 6.2053649752e-01, 8.0756561402e-06, 5.1944262800e-05
1.5111000000e+01, -3.0537613837e-03, 6.2541309882e-01, 6.9122141539e-06, 5.0164880939e-05
1.5112000000e+01, -3.0306910141e-03, 6.3028545698e-01, 2.5321972643e-06, 4.3457980077e-05
1.5113000000e+01, -3.0543088858e-03, 6.3517129739e-01, 1.0607853405e-05, 4.5990177341e-05
1.5114000000e+01, -3.0491692099e-03, 6.4000218226e-01, 1.2250359738e-05, 5.1602073981e-05
1.5115000000e+01, -3.0711993255e-03, 6.4469051128e-01, 6.7069008622e-06, 3.9899216354e-05
1.5116000000e+01, -3.0587573404e-03, 6.4939273316e-01, 7.6650295568e-06, 5.0096443175e-05
1.5117000000e+01, -3.0296849790e-03, 6.5420233390e-01, 5.5434588759e-06, 4.9548941064e-05
1.5118000000e+01, -3.0557460788e-03, 6.5896183819e-01, 5.8856476954e-06, 5.0643945286e-05
1.5119000000e+01, -3.0466712316e-03, 6.6369376206e-01, 1.7588505322e-05, 4.9959567647e-05
1.5120000000e+01, -3.0358238463e-03, 6.6837990107e-01, 9.3759736544e-06, 4.8111748022e-05
1.5121000000e+01, -3.0389788271e-03, 6.7297994537e-01, 8.9653470710e-06, 4.6263928397e-05
1.5122000000e+01, -3.0588394657e-03, 6.7762940173e-01, 8.2125316681e-06, 4.1199533868e-05
1.5123000000e+01, -3.0600165952e-03, 6.8221370535e-01, 5.2697078203e-06, 4.5168924174e-05
1.5124000000e+01, -3.0540351348e-03, 6.8680560555e-01, 2.7375105560e-06, 4.6263928397e-05
1.5125000000e+01, -3.0467875758e-03, 6.9130210352e-01, 9.5812869461e-06, 4.8385499078e-05
1.5126000000e+01, -3.0310468905e-03, 6.9582077532e-01, 9.6497247100e-06, 4.7085181563e-05
1.5127000000e+01, -3.0472324212e-03, 7.0035176591e-01, 5.7487721676e-06, 5.0301756467e-05
1.5128000000e+01, -3.0791175746e-03, 7.0478571176e-01, 1.0334102349e-05, 4.7222057091e-05
1.5129000000e+01, -3.0791860124e-03, 7.0918824468e-01, 5.4065833481e-06, 4.8248623550e-05
1.5130000000e+01, -3.0755451234e-03, 7.1354355553e-01, 6.2962742788e-06, 4.6195490633e-05
1.5131000000e+01, -3.0616864766e-03, 7.1784261055e-01, 5.8172099315e-06, 3.6545765923e-05
1.5132000000e+01, -3.0435641572e-03, 7.2221516772e-01, 8.9653470710e-06, 4.5100486410e-05
1.5133000000e+01, -3.0523447221e-03, 7.2649601829e-01, 3.9693903062e-06, 4.8111748022e-05
1.5134000000e+01, -3.0773518803e-03, 7.3086700140e-01, 1.7999131906e-05, 4.7837996966e-05
1.5135000000e+01, -3.0421680268e-03, 7.3510761056e-01, 6.5700253344e-06, 4.7974872494e-05
1.5136000000e+01, -3.0140811693e-03, 7.3932433494e-01, 2.1900084448e-06, 4.9754254356e-05
1.5137000000e+01, -3.0630004816e-03, 7.4347419563e-01, 9.4444114183e-06, 4.1541722688e-05
1.5138000000e+01, -3.0530906937e-03, 7.4768304968e-01, 4.3115791257e-06, 4.6948306036e-05
1.5139000000e+01, -3.0332642740e-03, 7.5184187571e-01, 8.8284715432e-06, 4.2568289146e-05
1.5140000000e+01, -3.0432424997e-03, 7.5600939335e-01, 1.2045046446e-05, 4.5168924174e-05
1.5141000000e+01, -3.0585999335e-03, 7.6005132768e-01, -5.4750211120e-07, 4.4416108771e-05
1.5142000000e+01, -3.0160316455e-03, 7.6408744481e-01, 1.6082874517e-05, 3.9625465298e-05
1.5143000000e+01, -3.0039250054e-03, 7.6810234623e-01, 8.6231582515e-06, 4.8180185786e-05
1.5144000000e+01, -3.0519340955e-03, 7.7210896668e-01, 1.0265664585e-05, 5.1054571870e-05
1.5145000000e+01, -3.0257292764e-03, 7.7607917824e-01, 1.0470977877e-05, 4.7222057091e-05
1.5146000000e+01, -3.0269611561e-03, 7.7996247384e-01, -1.9162573892e-06, 4.0036091882e-05
1.5147000000e+01, -3.0428797796e-03, 7.8375399439e-01, 6.5015875705e-06, 4.9001438953e-05
1.5148000000e+01, -3.0339418078e-03, 7.8756748347e-01, 2.8059483199e-06, 4.3594855605e-05
