% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 400 mVpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 4 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode, trigger: Input 2, level: 0.000 V
% Output 1 (on) - Sine, 1.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (off) - Pulse, 10.000 000 000 kHz, 200.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, width 1.000 us, edge 2.000 ns, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-09-17 T 00:24:43 +1000
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
1.5340000000e+00, -3.0500862759e-03, -1.9417176061e-01, 8.8969093071e-06, 4.6263928397e-05
1.5350000000e+00, -3.0471160770e-03, -2.0034669474e-01, 1.3345363961e-05, 4.6606117216e-05
1.5360000000e+00, -3.0611526620e-03, -2.0650164503e-01, 4.9959567647e-06, 4.3389542313e-05
1.5370000000e+00, -3.0592774674e-03, -2.1268287543e-01, 6.3647120427e-06, 4.7358932619e-05
1.5380000000e+00, -3.0818003349e-03, -2.1895779713e-01, 9.3759736544e-06, 4.0446718465e-05
1.5390000000e+00, -3.0670588409e-03, -2.2506703100e-01, 6.9806519178e-06, 4.4210795480e-05
1.5400000000e+00, -3.0709050431e-03, -2.3119919152e-01, 3.0796993755e-06, 4.8796125661e-05
1.5410000000e+00, -3.0491144597e-03, -2.3736194372e-01, 1.1839733155e-05, 4.8590812369e-05
1.5420000000e+00, -3.0398411429e-03, -2.4344393936e-01, 5.3381455842e-06, 4.8796125661e-05
1.5430000000e+00, -3.0658748676e-03, -2.4946358820e-01, 1.2318797502e-05, 4.4895173119e-05
1.5440000000e+00, -3.0584835893e-03, -2.5550821682e-01, 8.1440939041e-06, 4.4416108771e-05
1.5450000000e+00, -3.0803015479e-03, -2.6158952808e-01, 1.0197226821e-05, 4.0104529646e-05
1.5460000000e+00, -3.0620012903e-03, -2.6765578304e-01, 1.4303492655e-05, 4.3800168896e-05
1.5470000000e+00, -3.0808832689e-03, -2.7372901864e-01, 6.5700253344e-06, 4.6469241688e-05
1.5480000000e+00, -3.0880487026e-03, -2.7976632442e-01, 8.0756561402e-06, 4.8043310258e-05
1.5490000000e+00, -3.1142808968e-03, -2.8576913757e-01, 7.1175274456e-06, 4.4210795480e-05
1.5500000000e+00, -3.0669972469e-03, -2.9174019559e-01, 5.4065833481e-06, 4.4826735355e-05
1.5510000000e+00, -3.0654847724e-03, -2.9776675665e-01, 5.8856476954e-06, 4.5647988522e-05
1.5520000000e+00, -3.0699811334e-03, -3.0383061628e-01, 1.0539415641e-05, 3.4903259589e-05
1.5530000000e+00, -3.0481357997e-03, -3.0980064774e-01, -4.1062658340e-07, 4.1473284924e-05
1.5540000000e+00, -3.0605025033e-03, -3.1572496277e-01, 4.5853301813e-06, 4.1199533868e-05
1.5550000000e+00, -3.1072934013e-03, -3.2163908057e-01, 1.3755990544e-05, 4.7906434730e-05
1.5560000000e+00, -3.0543294172e-03, -3.2758748570e-01, 4.7222057091e-06, 4.5716426285e-05
1.5570000000e+00, -3.0577102426e-03, -3.3347984029e-01, 1.0950042224e-05, 4.3731731132e-05
1.5580000000e+00, -3.0403544261e-03, -3.3943200950e-01, 9.3759736544e-06, 4.7632683675e-05
1.5590000000e+00, -3.0836002480e-03, -3.4537377616e-01, 9.3075358905e-06, 4.4347671007e-05
1.5600000000e+00, -3.0621381658e-03, -3.5131862252e-01, 5.5434588759e-06, 3.5724512756e-05
1.5610000000e+00, -3.0694678501e-03, -3.5723602534e-01, 3.2850126672e-06, 4.2157662563e-05
1.5620000000e+00, -3.1067938056e-03, -3.6308923353e-01, 1.8478196253e-06, 3.7846083437e-05
1.5630000000e+00, -3.1042273895e-03, -3.6897631842e-01, 7.7334673207e-06, 3.9557027534e-05
1.5640000000e+00, -3.0863788212e-03, -3.7486251362e-01, 1.1086917752e-05, 4.8043310258e-05
1.5650000000e+00, -3.0824162747e-03, -3.8062764241e-01, 9.6497247100e-06, 3.9009525423e-05
1.5660000000e+00, -3.0998131539e-03, -3.8638360055e-01, 9.8550380017e-06, 4.5647988522e-05
1.5670000000e+00, -3.0451998197e-03, -3.9214393869e-01, 2.6690727921e-06, 3.8256710020e-05
1.5680000000e+00, -3.0515919067e-03, -3.9794239668e-01, 1.0265664585e-05, 4.3594855605e-05
1.5690000000e+00, -3.0684549713e-03, -4.0369609637e-01, 1.0813166696e-05, 4.7906434730e-05
1.5700000000e+00, -3.0889794561e-03, -4.0946122516e-01, 6.8437763900e-06, 4.7016743800e-05
1.5710000000e+00, -3.0698921643e-03, -4.1517434125e-01, 1.1908170919e-05, 4.2362975854e-05
1.5720000000e+00, -3.0687424099e-03, -4.2089204267e-01, 1.2524110794e-05, 4.7290494855e-05
1.5730000000e+00, -3.0842435630e-03, -4.2651160434e-01, 5.4750211120e-07, 4.4689859827e-05
1.5740000000e+00, -3.0899375848e-03, -4.3219125437e-01, 6.5700253344e-06, 4.3663293368e-05
1.5750000000e+00, -3.0672915293e-03, -4.3789458386e-01, 1.3687552780e-05, 3.9830778590e-05
1.5760000000e+00, -3.0961585774e-03, -4.4358935863e-01, 4.3115791257e-06, 5.1465198453e-05
1.5770000000e+00, -3.1057740830e-03, -4.4915492291e-01, 1.1292231044e-05, 3.8941087659e-05
1.5780000000e+00, -3.0698442578e-03, -4.5472589376e-01, 1.7793818614e-05, 4.7427370383e-05
1.5790000000e+00, -3.1074576519e-03, -4.6029186867e-01, 1.1292231044e-05, 5.0028005411e-05
1.5800000000e+00, -3.1146641483e-03, -4.6588822993e-01, 6.0225232232e-06, 4.1404847160e-05
1.5810000000e+00, -3.1028312592e-03, -4.7139151584e-01, 2.1215706809e-06, 4.9206752244e-05
1.5820000000e+00, -3.0995462466e-03, -4.7696358170e-01, 4.9959567647e-06, 4.1610160451e-05
1.5830000000e+00, -3.1142193028e-03, -4.8252312345e-01, 9.7866002378e-06, 4.6400803924e-05
1.5840000000e+00, -3.0587162777e-03, -4.8800868398e-01, 5.7487721676e-06, 3.8530461076e-05
1.5850000000e+00, -3.0909641512e-03, -4.9350471549e-01, 3.4218881950e-06, 3.7572332381e-05
1.5860000000e+00, -3.0561635492e-03, -4.9892573920e-01, 9.7866002378e-06, 4.3526417841e-05
1.5870000000e+00, -3.0347904361e-03, -5.0432698440e-01, 6.3647120427e-06, 4.5305799702e-05
1.5880000000e+00, -3.0654847724e-03, -5.0984984351e-01, 1.0470977877e-05, 4.4005482188e-05
1.5890000000e+00, -3.0665866204e-03, -5.1526306533e-01, 3.7640770145e-06, 3.5656074992e-05
1.5900000000e+00, -3.0832854343e-03, -5.2061188720e-01, 1.2318797502e-05, 5.1259885161e-05
1.5910000000e+00, -3.0603382527e-03, -5.2590801200e-01, 5.3381455842e-06, 4.7085181563e-05
1.5920000000e+00, -3.1003606560e-03, -5.3124855290e-01, 8.8969093071e-06, 4.4621422063e-05
1.5930000000e+00, -3.0936058488e-03, -5.3656062370e-01, -4.7906434730e-07, 4.3389542313e-05
1.5940000000e+00, -3.0772150048e-03, -5.4187769045e-01, 1.4782557002e-05, 4.5442675230e-05
1.5950000000e+00, -3.0810338319e-03, -5.4716820335e-01, 1.0950042224e-06, 4.0583593993e-05
1.5960000000e+00, -3.0917854044e-03, -5.5241430015e-01, 1.0676291168e-05, 4.5442675230e-05
1.5970000000e+00, -3.0749154960e-03, -5.5769714802e-01, 1.5535372405e-05, 4.5237361938e-05
1.5980000000e+00, -3.0936948179e-03, -5.6292209754e-01, 7.5965917929e-06, 4.2294538090e-05
1.5990000000e+00, -3.0898623033e-03, -5.6811905602e-01, 9.1706603627e-06, 4.2705164674e-05
1.6000000000e+00, -3.0695226004e-03, -5.7329493566e-01, 2.7375105560e-06, 4.4689859827e-05
1.6010000000e+00, -3.0676063430e-03, -5.7851146734e-01, 7.1175274456e-06, 4.5032048646e-05
1.6020000000e+00, -3.0509691230e-03, -5.8361377639e-01, 6.5700253344e-06, 5.0780820814e-05
1.6030000000e+00, -3.0918743735e-03, -5.8867392778e-01, 1.0744728932e-05, 3.8872649895e-05
1.6040000000e+00, -3.0726159872e-03, -5.9372169193e-01, 2.8059483199e-06, 5.1807387273e-05
1.6050000000e+00, -3.0685097215e-03, -5.9873763252e-01, 5.2697078203e-06, 3.6340452631e-05
1.6060000000e+00, -3.0704807290e-03, -6.0376397565e-01, 6.0225232232e-06, 4.8180185786e-05
1.6070000000e+00, -3.0657243046e-03, -6.0871996476e-01, 4.7906434730e-07, 4.9343627772e-05
1.6080000000e+00, -3.0690982862e-03, -6.1370853025e-01, 6.7069008622e-06, 4.1541722688e-05
1.6090000000e+00, -3.0721642980e-03, -6.1869312635e-01, 6.4331498066e-06, 5.0986134106e-05
1.6100000000e+00, -3.0670588409e-03, -6.2365014202e-01, 8.4178449598e-06, 4.4963610883e-05
1.6110000000e+00, -3.0679485318e-03, -6.2873287787e-01, 1.2181921974e-05, 4.8864563425e-05
1.6120000000e+00, -3.0592637798e-03, -6.3357088028e-01, 6.0909609871e-06, 4.5511112994e-05
1.6130000000e+00, -3.0558555793e-03, -6.3850756994e-01, 1.5740685697e-06, 4.0172967410e-05
1.6140000000e+00, -3.0711993255e-03, -6.4332764165e-01, 5.4750211120e-06, 4.2705164674e-05
1.6150000000e+00, -3.0743611501e-03, -6.4816584937e-01, 7.1175274456e-06, 3.8941087659e-05
1.6160000000e+00, -3.0683933773e-03, -6.5296477381e-01, 6.5700253344e-06, 4.1473284924e-05
1.6170000000e+00, -3.0412509608e-03, -6.5766644819e-01, 7.5965917929e-06, 4.0378280701e-05
1.6180000000e+00, -3.0651083647e-03, -6.6236654850e-01, 7.1175274456e-06, 5.3313018078e-05
1.6190000000e+00, -3.0793913257e-03, -6.6704912875e-01, 6.0225232232e-06, 4.5716426285e-05
1.6200000000e+00, -3.0694815377e-03, -6.7177722010e-01, 6.5700253344e-06, 3.2507937853e-05
1.6210000000e+00, -3.0911626207e-03, -6.7639471603e-01, 1.1839733155e-05, 5.1328322925e-05
1.6220000000e+00, -3.0919017486e-03, -6.8109584291e-01, 1.5056308058e-06, 4.5442675230e-05
1.6230000000e+00, -3.0707681676e-03, -6.8567118118e-01, 7.7334673207e-06, 4.1062658340e-05
1.6240000000e+00, -3.0634384833e-03, -6.9021325869e-01, 5.0643945286e-06, 5.4818648884e-05
1.6250000000e+00, -3.0659022427e-03, -6.9478236913e-01, 6.0225232232e-06, 4.9206752244e-05
1.6260000000e+00, -3.0782210399e-03, -6.9929098057e-01, 1.3140050669e-05, 5.2354889384e-05
1.6270000000e+00, -3.1000321547e-03, -7.0371589264e-01, 6.7069008622e-06, 4.6469241688e-05
1.6280000000e+00, -3.0857971002e-03, -7.0818378361e-01, 8.0072183763e-06, 5.3381455842e-05
1.6290000000e+00, -3.0845310016e-03, -7.1267802313e-01, 1.6972565447e-05, 4.4279233244e-05
1.6300000000e+00, -3.0580866503e-03, -7.1710553583e-01, 1.0950042224e-05, 4.6537679452e-05
1.6310000000e+00, -3.0731908644e-03, -7.2147932488e-01, 1.4029741600e-05, 3.7230143562e-05
1.6320000000e+00, -3.0904371805e-03, -7.2577153612e-01, 1.0197226821e-05, 4.5374237466e-05
1.6330000000e+00, -3.0748881209e-03, -7.3008509994e-01, 8.1440939041e-06, 5.1191447398e-05
1.6340000000e+00, -3.0811912388e-03, -7.3434843044e-01, 7.8703428485e-06, 4.1541722688e-05
1.6350000000e+00, -3.0843804385e-03, -7.3859122962e-01, 1.4782557002e-05, 3.5724512756e-05
1.6360000000e+00, -3.0595033120e-03, -7.4281164964e-01, 1.0334102349e-05, 3.9146400951e-05
1.6370000000e+00, -3.0661280874e-03, -7.4702789496e-01, 7.3912785012e-06, 4.3115791257e-05
1.6380000000e+00, -3.0899581161e-03, -7.5125570627e-01, 2.8059483199e-06, 3.5450761700e-05
1.6390000000e+00, -3.1068074932e-03, -7.5541466918e-01, 9.9919135295e-06, 4.2636726910e-05
1.6400000000e+00, -3.0586478400e-03, -7.5955481170e-01, 6.5700253344e-06, 4.5032048646e-05
1.6410000000e+00, -3.0531249126e-03, -7.6364677405e-01, 5.2012700564e-06, 4.0583593993e-05
1.6420000000e+00, -3.0947556033e-03, -7.6768165929e-01, 2.4637595004e-06, 4.3800168896e-05
1.6430000000e+00, -3.0649578016e-03, -7.7170593669e-01, 1.4235054891e-05, 3.7709207909e-05
1.6440000000e+00, -3.0748128394e-03, -7.7570427617e-01, 9.5812869461e-07, 4.1815473743e-05
1.6450000000e+00, -3.0927230017e-03, -7.7968270026e-01, 6.0909609871e-06, 4.4552984299e-05
1.6460000000e+00, -3.0963365156e-03, -7.8364305678e-01, 1.1976608683e-05, 4.4552984299e-05
1.6470000000e+00, -3.0905398371e-03, -7.8752676300e-01, 1.0813166696e-05, 4.7632683675e-05
1.6480000000e+00, -3.0741489931e-03, -7.9133231330e-01, 9.1022225988e-06, 3.7435456854e-05
1.6490000000e+00, -3.0937290368e-03, -7.9515435710e-01, 1.2318797502e-05, 3.9899216354e-05
1.6500000000e+00, -3.0784605721e-03, -7.9888900588e-01, 1.7383192031e-05, 4.1062658340e-05
1.6510000000e+00, -3.0776940692e-03, -8.0266704420e-01, 1.0197226821e-05, 4.6674554980e-05
1.6520000000e+00, -3.0646429879e-03, -8.0639772358e-01, 8.0072183763e-06, 4.4005482188e-05
1.6530000000e+00, -3.0591611232e-03, -8.1014968711e-01, 1.1634419863e-06, 4.4689859827e-05
1.6540000000e+00, -3.0920386241e-03, -8.1377025014e-01, 1.3003175141e-05, 4.2226100327e-05
1.6550000000e+00, -3.0924697820e-03, -8.1752337711e-01, 8.6915960154e-06, 4.8933001189e-05
1.6560000000e+00, -3.0791654810e-03, -8.2111629128e-01, 1.0197226821e-05, 3.5450761700e-05
1.6570000000e+00, -3.0815813340e-03, -8.2475047342e-01, 1.6082874517e-05, 4.1678598215e-05
1.6580000000e+00, -3.0668603714e-03, -8.2830355680e-01, 7.1859652095e-06, 4.6674554980e-05
1.6590000000e+00, -3.0619260088e-03, -8.3184131013e-01, 8.7600337793e-06, 4.8453936841e-05
1.6600000000e+00, -3.0746212136e-03, -8.3526395114e-01, 1.0881604460e-05, 4.5647988522e-05
1.6610000000e+00, -3.0875217318e-03, -8.3869925314e-01, -2.1215706809e-06, 4.3321104549e-05
1.6620000000e+00, -3.0661143998e-03, -8.4213585546e-01, 8.3494071959e-06, 4.0994220576e-05
1.6630000000e+00, -3.0782757901e-03, -8.4556780400e-01, 4.1747035979e-06, 4.6058615105e-05
1.6640000000e+00, -3.0578813370e-03, -8.4895800551e-01, 6.2278365149e-06, 4.4826735355e-05
1.6650000000e+00, -3.0917032791e-03, -8.5235149203e-01, 3.4903259589e-06, 3.9625465298e-05
1.6660000000e+00, -3.0861735079e-03, -8.5565375102e-01, 8.6915960154e-06, 4.9001438953e-05
1.6670000000e+00, -3.0530290997e-03, -8.5884952084e-01, 1.2318797502e-05, 5.1875825037e-05
1.6680000000e+00, -3.0720479538e-03, -8.6204460629e-01, 4.8590812369e-06, 4.1541722688e-05
1.6690000000e+00, -3.0640886420e-03, -8.6524523519e-01, 1.0265664585e-05, 4.1473284924e-05
1.6700000000e+00, -3.0477593920e-03, -8.6835456812e-01, 1.2250359738e-05, 3.9830778590e-05
1.6710000000e+00, -3.0562388307e-03, -8.7147553547e-01, 1.3687552780e-06, 4.1267971632e-05
1.6720000000e+00, -3.0747991518e-03, -8.7457227584e-01, 3.4218881950e-06, 4.1747035979e-05
1.6730000000e+00, -3.0775777250e-03, -8.7764978521e-01, 1.2455673030e-05, 4.8796125661e-05
1.6740000000e+00, -3.0475814538e-03, -8.8057577337e-01, 1.0470977877e-05, 3.7572332381e-05
1.6750000000e+00, -3.0663744633e-03, -8.8357273149e-01, 1.7177878739e-05, 4.3321104549e-05
1.6760000000e+00, -3.0838397802e-03, -8.8659644877e-01, 8.2809694320e-06, 4.4963610883e-05
1.6770000000e+00, -3.0731361142e-03, -8.8948390647e-01, 1.0607853405e-05, 5.2491764912e-05
1.6780000000e+00, -3.0968361112e-03, -8.9239552270e-01, 1.4987870294e-05, 4.3731731132e-05
1.6790000000e+00, -3.1117760747e-03, -8.9526299657e-01, 6.5700253344e-06, 4.0652031757e-05
1.6800000000e+00, -3.0945366024e-03, -8.9803027755e-01, 7.3912785012e-06, 3.7435456854e-05
1.6810000000e+00, -3.0535629142e-03, -9.0088947045e-01, 4.8590812369e-06, 4.7701121439e-05
1.6820000000e+00, -3.0895064269e-03, -9.0367988340e-01, 9.5812869461e-06, 4.6606117216e-05
1.6830000000e+00, -3.0881582030e-03, -9.0633451582e-01, -7.5281540290e-07, 3.4082006422e-05
1.6840000000e+00, -3.0528716928e-03, -9.0902377775e-01, 1.2318797502e-05, 3.8804212132e-05
1.6850000000e+00, -3.1020579125e-03, -9.1169476680e-01, 1.1976608683e-05, 4.7085181563e-05
1.6860000000e+00, -3.0625693237e-03, -9.1429677059e-01, 1.8478196253e-06, 3.8735774368e-05
1.6870000000e+00, -3.0659090865e-03, -9.1691068254e-01, 9.9919135295e-06, 4.2431413618e-05
1.6880000000e+00, -3.0950841045e-03, -9.1951918791e-01, 9.9234757656e-06, 4.1199533868e-05
1.6890000000e+00, -3.0929693777e-03, -9.2202435226e-01, 5.2012700564e-06, 4.3184229021e-05
1.6900000000e+00, -3.0945160711e-03, -9.2442521746e-01, 9.5812869461e-07, 5.1533636217e-05
1.6910000000e+00, -3.0470271079e-03, -9.2683922270e-01, 8.7600337793e-06, 4.3526417841e-05
1.6920000000e+00, -3.0781457584e-03, -9.2918390049e-01, 5.0643945286e-06, 3.6751079215e-05
1.6930000000e+00, -3.0686260657e-03, -9.3147410182e-01, 1.4987870294e-05, 5.0164880939e-05
1.6940000000e+00, -3.0536245082e-03, -9.3379681109e-01, 1.5056308058e-05, 3.7846083437e-05
1.6950000000e+00, -3.0693515059e-03, -9.3596505633e-01, 1.5535372405e-05, 4.5442675230e-05
1.6960000000e+00, -3.0731155829e-03, -9.3820126026e-01, 4.7906434730e-06, 4.9412065536e-05
1.6970000000e+00, -3.0725338619e-03, -9.4035349106e-01, 9.9919135295e-06, 4.6058615105e-05
1.6980000000e+00, -3.0410251162e-03, -9.4256019832e-01, 7.6650295568e-06, 4.5647988522e-05
1.6990000000e+00, -3.0686123781e-03, -9.4471940977e-01, 1.7656943086e-05, 4.4484546535e-05
1.7000000000e+00, -3.0545689493e-03, -9.4675173761e-01, 6.0225232232e-06, 4.3389542313e-05
1.7010000000e+00, -3.0517630011e-03, -9.4873383213e-01, 1.4235054891e-05, 4.5237361938e-05
1.7020000000e+00, -3.0433177812e-03, -9.5074508113e-01, 6.2278365149e-06, 3.4492633006e-05
1.7030000000e+00, -3.0486353954e-03, -9.5276228423e-01, 1.0265664585e-05, 4.6195490633e-05
1.7040000000e+00, -3.0407855840e-03, -9.5474944314e-01, 5.6803344037e-06, 4.6537679452e-05
1.7050000000e+00, -3.0576897113e-03, -9.5660157434e-01, 1.0334102349e-05, 3.9077963187e-05
1.7060000000e+00, -3.0342360902e-03, -9.5842078698e-01, 1.0265664585e-05, 4.9548941064e-05
1.7070000000e+00, -3.0283025362e-03, -9.6026066783e-01, 8.2809694320e-06, 4.6606117216e-05
1.7080000000e+00, -3.0299245112e-03, -9.6209254145e-01, 6.8437763900e-06, 4.2294538090e-05
1.7090000000e+00, -3.0590926854e-03, -9.6383975757e-01, 8.5547204876e-06, 4.1404847160e-05
1.7100000000e+00, -3.0455762274e-03, -9.6547891045e-01, 6.0909609871e-06, 4.7016743800e-05
1.7110000000e+00, -3.0451587570e-03, -9.6714578063e-01, 1.0128789057e-05, 5.0164880939e-05
1.7120000000e+00, -3.0756819989e-03, -9.6876652375e-01, 1.2592548558e-05, 4.6263928397e-05
1.7130000000e+00, -3.0418874320e-03, -9.7054604249e-01, -1.5056308058e-06, 4.2705164674e-05
1.7140000000e+00, -3.0342292464e-03, -9.7207357338e-01, 1.1018479988e-05, 4.8248623550e-05
1.7150000000e+00, -3.0421954019e-03, -9.7356449006e-01, 3.7640770145e-06, 3.8462023312e-05
1.7160000000e+00, -3.0915527160e-03, -9.7503070072e-01, 1.2866299613e-05, 3.4013568659e-05
1.7170000000e+00, -3.0178520900e-03, -9.7647069971e-01, 4.7906434730e-06, 4.5100486410e-05
1.7180000000e+00, -3.0595238433e-03, -9.7789092019e-01, 4.7906434730e-07, 4.9685816592e-05
1.7190000000e+00, -3.0752439973e-03, -9.7927480021e-01, 1.0197226821e-05, 3.9146400951e-05
1.7200000000e+00, -3.0471982024e-03, -9.8061207412e-01, 1.4235054891e-05, 5.0233318703e-05
1.7210000000e+00, -3.0444812232e-03, -9.8187427180e-01, 1.2318797502e-06, 3.9967654118e-05
1.7220000000e+00, -3.0793844819e-03, -9.8307863956e-01, 1.1292231044e-05, 4.4073919952e-05
1.7230000000e+00, -3.0491418348e-03, -9.8427363136e-01, 3.3534504311e-06, 4.3526417841e-05
1.7240000000e+00, -3.0328194285e-03, -9.8549490326e-01, 6.2278365149e-06, 3.6408890395e-05
1.7250000000e+00, -3.0355911579e-03, -9.8660195253e-01, 1.0607853405e-05, 4.0241405173e-05
1.7260000000e+00, -3.0713362011e-03, -9.8771892527e-01, 9.3759736544e-06, 5.6461155218e-05
1.7270000000e+00, -3.0580387439e-03, -9.8880092632e-01, 8.6231582515e-06, 4.4689859827e-05
1.7280000000e+00, -3.0742721810e-03, -9.8982797184e-01, 3.6272014867e-06, 4.9069876717e-05
1.7290000000e+00, -3.0948445723e-03, -9.9087691745e-01, 8.8969093071e-06, 4.5100486410e-05
1.7300000000e+00, -3.0706107608e-03, -9.9182163234e-01, 1.1839733155e-05, 5.0164880939e-05
1.7310000000e+00, -3.0578197430e-03, -9.9268784912e-01, 6.9122141539e-06, 3.7914521201e-05
1.7320000000e+00, -3.0818961477e-03, -9.9351491949e-01, 1.3619115016e-05, 3.8530461076e-05
1.7330000000e+00, -3.0889383935e-03, -9.9427184116e-01, 9.5128491822e-06, 4.5100486410e-05
1.7340000000e+00, -3.0247643039e-03, -9.9504977323e-01, 1.0744728932e-05, 4.5374237466e-05
1.7350000000e+00, -3.0536997898e-03, -9.9583338562e-01, 1.1634419863e-05, 4.2294538090e-05
1.7360000000e+00, -3.0597017815e-03, -9.9653329863e-01, 1.1155355516e-05, 4.7085181563e-05
1.7370000000e+00, -3.0417642440e-03, -9.9720617873e-01, 1.3003175141e-05, 4.8727687897e-05
1.7380000000e+00, -3.0400601438e-03, -9.9779118473e-01, 9.6497247100e-06, 4.0172967410e-05
1.7390000000e+00, -3.0593664365e-03, -9.9839494269e-01, 8.4862827237e-06, 4.0172967410e-05
1.7400000000e+00, -3.0368572565e-03, -9.9891664376e-01, 8.2809694320e-06, 3.8872649895e-05
1.7410000000e+00, -3.0279466599e-03, -9.9942499947e-01, 6.0909609871e-06, 4.8796125661e-05
1.7420000000e+00, -3.0688108476e-03, -9.9986142709e-01, 1.2318797502e-05, 4.7153619327e-05
1.7430000000e+00, -3.0523652534e-03, -1.0003443240e+00, 2.1215706809e-06, 4.3047353493e-05
1.7440000000e+00, -3.0621039469e-03, -1.0007518708e+00, 5.5434588759e-06, 4.3115791257e-05
1.7450000000e+00, -3.0771807859e-03, -1.0010575139e+00, 6.7069008622e-06, 4.2978915729e-05
1.7460000000e+00, -3.0639312352e-03, -1.0013606932e+00, 1.3413801724e-05, 4.0857345049e-05
1.7470000000e+00, -3.0506406218e-03, -1.0016349233e+00, 4.1747035979e-06, 4.1883911507e-05
1.7480000000e+00, -3.0623776980e-03, -1.0018593307e+00, 5.6118966398e-06, 3.6340452631e-05
1.7490000000e+00, -3.0667234959e-03, -1.0020296723e+00, 7.6650295568e-06, 4.5579550758e-05
1.7500000000e+00, -3.0714867641e-03, -1.0021959761e+00, 8.0756561402e-06, 4.0446718465e-05
1.7510000000e+00, -3.0527074422e-03, -1.0023275135e+00, 1.9846951531e-06, 5.1807387273e-05
1.7520000000e+00, -3.0682907206e-03, -1.0023984834e+00, 4.3115791257e-06, 4.4689859827e-05
1.7530000000e+00, -3.0528306302e-03, -1.0023583789e+00, 8.0756561402e-06, 4.6195490633e-05
1.7540000000e+00, -3.0583740889e-03, -1.0024112813e+00, 7.6650295568e-06, 4.0652031757e-05
1.7550000000e+00, -3.0544868240e-03, -1.0023870543e+00, 1.5535372405e-05, 4.0720469521e-05
1.7560000000e+00, -3.0914500593e-03, -1.0023034234e+00, 1.3550677252e-05, 4.4279233244e-05
1.7570000000e+00, -3.0580661190e-03, -1.0021007107e+00, 1.0128789057e-05, 4.9206752244e-05
1.7580000000e+00, -3.0602219085e-03, -1.0019689680e+00, 1.1497544335e-05, 4.8043310258e-05
1.7590000000e+00, -3.0930446592e-03, -1.0017869236e+00, 1.3755990544e-05, 4.3594855605e-05
1.7600000000e+00, -3.0688313790e-03, -1.0015436958e+00, 6.3647120427e-06, 4.6400803924e-05
1.7610000000e+00, -3.0513660621e-03, -1.0012863013e+00, 1.2524110794e-05, 4.2226100327e-05
1.7620000000e+00, -3.0552738583e-03, -1.0009742251e+00, 8.0756561402e-06, 3.9077963187e-05
1.7630000000e+00, -3.0629662627e-03, -1.0006512673e+00, 9.9234757656e-06, 4.2773602438e-05
1.7640000000e+00, -3.0396289859e-03, -1.0001928712e+00, 9.5128491822e-06, 4.0788907285e-05
1.7650000000e+00, -3.0491760537e-03, -9.9975897576e-01, 9.0337848349e-06, 4.1678598215e-05
1.7660000000e+00, -3.0897664904e-03, -9.9929038239e-01, 2.9428238477e-06, 4.3321104549e-05
1.7670000000e+00, -3.0405802708e-03, -9.9872282801e-01, 1.8067569670e-05, 4.8111748022e-05
1.7680000000e+00, -3.0422090895e-03, -9.9816095397e-01, 5.8172099315e-06, 5.1396760689e-05
1.7690000000e+00, -3.0296439164e-03, -9.9755137881e-01, 8.0072183763e-06, 4.4826735355e-05
1.7700000000e+00, -3.0355090326e-03, -9.9692688421e-01, 1.1839733155e-05, 4.3594855605e-05
1.7710000000e+00, -3.0480468306e-03, -9.9624777628e-01, 5.3381455842e-06, 4.8043310258e-05
1.7720000000e+00, -3.0459868540e-03, -9.9556640991e-01, 6.5015875705e-06, 3.9693903062e-05
1.7730000000e+00, -3.0640544232e-03, -9.9484233836e-01, 5.6118966398e-06, 4.1815473743e-05
1.7740000000e+00, -3.0336885881e-03, -9.9406700694e-01, 9.8550380017e-06, 4.6606117216e-05
1.7750000000e+00, -3.0422090895e-03, -9.9324137375e-01, 1.1497544335e-05, 4.0994220576e-05
1.7760000000e+00, -3.0828748077e-03, -9.9240246364e-01, 8.8969093071e-06, 3.7093268034e-05
1.7770000000e+00, -3.0751550282e-03, -9.9145460061e-01, 4.1747035979e-06, 4.9685816592e-05
1.7780000000e+00, -3.0709666371e-03, -9.9053554988e-01, 5.9540854593e-06, 4.0172967410e-05
1.7790000000e+00, -3.0637669846e-03, -9.8956537614e-01, 9.3759736544e-06, 3.6340452631e-05
1.7800000000e+00, -3.0916416851e-03, -9.8854134188e-01, 5.5434588759e-06, 4.3115791257e-05
1.7810000000e+00, -3.1035361681e-03, -9.8747145432e-01, 9.6497247100e-06, 4.4621422063e-05
